DateTime,AddedIPs,RemovedIPs
1642981326,8,1
1642981924,25,4
1642982526,7,0
1642983126,7,0
1642983725,4,2
1642984324,3,2
1642984926,3,0
1642985524,2,0
1642986125,6,2
1642986726,2,0
1642987324,5,0
1642987925,4,2
1642988527,1,0
1642989125,3,0
1642989724,1,0
1642990925,10,2
1642991525,4,0
1642992128,6,2
1642992725,2,1
1642993325,12,14
1642993927,5,0
1642994525,3,0
1642995726,6,5
1642996324,6,2
1642996925,13,1
1642997527,17,3
1642998726,12,1
1642999327,13,0
1642999925,6,2
1643000524,10,4
1643001126,1,0
1643001724,7,0
1643002926,4,1
1643003524,2,4
1643004727,0,15
1643005325,4,0
1643005925,2,4
1643006527,3,5
1643007124,5,0
1643007725,2,0
1643008327,4,0
1643008925,0,3
1643009526,2,0
1643010126,1,4
1643010724,3,0
1643011325,0,5
1643012524,2,10
1643013126,3,0
1643013726,3,1
1643014325,4,0
1643014925,1,7
1643015526,2,3
1643016124,4,2
1643016727,4,0
1643017328,2,0
1643017925,1,0
1643018525,5,1
1643019724,5,4
1643020325,11,0
1643020927,3,0
1643021525,4,4
1643022124,2,0
1643022726,3,8
1643023324,1,54
1643023925,4,0
1643024525,6,0
1643025124,3,6
1643025725,6,0
1643026326,3,1
1643026924,6,1
1643027525,4,0
1643028126,1,7
1643029926,1,16
1643030525,1,0
1643031125,0,3
1643031727,8,16
1643032324,2,0
1643032925,0,21
1643033526,1,2
1643034125,3,0
1643035326,8,1
1643035924,8,1
1643036525,8,0
1643037127,3,0
1643037724,0,14
1643038325,7,4
1643038925,4,4
1643039525,5,6
1643040125,1,0
1643040726,2,3
1643041325,7,2
1643041925,2,3
1643042527,0,5
1643043124,2,1
1643043724,6,7
1643044924,6,0
1643045525,1,6
1643046126,2,0
1643046724,1,0
1643047324,1,0
1643048524,2,4
1643049125,6,9
1643049726,10,0
1643050324,5,4
1643050924,4,3
1643052124,0,2
1643052725,3,5
1643053326,7,1
1643053924,5,2
1643054525,8,1
1643055126,8,0
1643055724,4,0
1643056325,1,1
1643056926,0,2
1643057525,3,0
1643058124,0,2
1643059326,1,2
1643059925,3,0
1643060526,0,5
1643061124,1,0
1643061724,5,3
1643062924,2,1
1643064125,9,1
1643064725,1,1
1643065324,3,2
1643066524,3,0
1643067124,0,3
1643067727,3,2
1643068324,2,0
1643068925,3,11
1643070124,2,0
1643070726,3,8
1643071326,2,1
1643071924,10,0
1643072524,4,7
1643073725,0,14
1643074926,4,0
1643076124,3,6
1643076725,3,1
1643077325,5,2
1643078527,2,3
1643079125,3,3
1643079725,0,11
1643080326,1,1
1643081524,0,12
1643082127,3,3
1643082724,5,12
1643083325,0,1
1643083926,1,6
1643084524,2,0
1643085124,2,2
1643086325,37,12
1643086924,4,4
1643087527,2,1
1643088124,2,0
1643088725,1,1
1643089326,2,1
1643090524,4,0
1643091126,2,0
1643091725,3,7
1643092325,0,4
1643092926,4,0
1643093524,1,1
1643094125,0,2
1643094727,2,0
1643095324,13,4
1643095925,2,0
1643096526,2,1
1643097124,3,0
1643097724,1,2
1643098326,2,8
1643098924,1,5
1643099525,0,8
1643100126,3,1
1643100724,4,0
1643101324,4,0
1643102524,0,1
1643103125,3,0
1643103726,1,3
1643104924,1,0
1643106124,11,9
1643106726,3,0
1643107924,3,25
1643108524,6,0
1643109724,3,1
1643110325,2,0
1643110926,0,2
1643111527,1,0
1643112125,3,1
1643113324,2,4
1643114527,5,7
1643115125,1,2
1643116326,1,0
1643116924,3,0
1643118126,0,10
1643118724,1,0
1643119324,3,2
1643119927,9,0
1643120525,2,0
1643121726,4,4
1643122324,2,0
1643122924,2,1
1643123525,4,10
1643124124,1,1
1643124724,2,1
1643125326,1,0
1643125924,2,1
1643126524,5,0
1643127126,3,9
1643127725,2,2
1643128325,0,1
1643128927,4,5
1643129525,1,1
1643130125,2,18
1643131325,5,2
1643132526,4,3
1643133124,1,3
1643133725,2,0
1643134326,1,14
1643134925,1,0
1643135525,3,9
1643136126,5,0
1643136724,1,5
1643137324,2,2
1643138525,10,5
1643139125,0,3
1643139726,2,0
1643140324,8,1
1643140924,4,0
1643141525,4,0
1643142124,2,0
1643143326,3,8
1643143924,4,0
1643144524,7,0
1643145724,5,4
1643146927,1,4
1643147525,3,5
1643148125,0,2
1643148727,6,0
1643149325,6,4
1643149924,2,0
1643150525,4,0
1643151124,1,0
1643151725,0,5
1643152325,2,0
1643152924,2,2
1643154125,2,0
1643154724,1,1
1643155325,2,3
1643156525,2,2
1643157126,2,0
1643157726,4,0
1643158324,3,5
1643158925,8,7
1643160124,4,0
1643160725,1,3
1643162524,4,2
1643163125,9,0
1643163724,1,9
1643164324,3,0
1643164926,2,3
1643165524,3,0
1643166125,1,0
1643166726,1,20
1643167324,1,0
1643167924,0,1
1643168526,2,12
1643169124,1,0
1643170326,1,3
1643170924,4,1
1643171524,4,3
1643172126,1,0
1643172725,1,2
1643173324,2,8
1643174525,3,2
1643175125,4,4
1643175727,0,9
1643176325,4,0
1643176924,3,2
1643178124,2,1
1643178724,3,0
1643179325,4,0
1643179924,2,0
1643180524,1,6
1643181724,2,0
1643182325,3,0
1643182926,2,0
1643184125,5,30
1643184725,2,0
1643185324,2,0
1643185925,1,0
1643186525,1,0
1643187124,7,13
1643187724,2,1
1643188924,1,0
1643189525,1,0
1643190127,3,0
1643190725,2,3
1643192524,4,11
1643193126,1,0
1643193726,0,2
1643194324,4,0
1643194924,5,8
1643196124,1,5
