DateTime,AddedIPs,RemovedIPs
1642980125,9,2
1642981326,6,4
1642981924,2,4
1642982526,5,0
1642983126,5,33
1642983725,3,0
1642984926,28,7
1642985524,2,5
1642986125,0,5
1642987324,3,3
1642987925,3,0
1642988527,0,9
1642989125,1,5
1642989724,3,0
1642990328,1,14
1642990925,7,0
1642992127,3,7
1642993325,1,0
1642993927,1,2
1642994525,1,6
1642995726,5,0
1642996324,3,8
1642997527,2,8
1642999327,2,12
1642999925,19,0
1643000524,5,4
1643001724,5,20
1643002926,1,1
1643003524,3,0
1643004125,1,3
1643005325,3,13
1643005925,3,0
1643006527,1,0
1643007124,6,1
1643008327,0,7
1643009526,0,10
1643010126,2,2
1643010724,0,1
1643011325,2,0
1643011926,3,13
1643013126,0,6
1643014925,7,8
1643015526,2,8
1643016124,5,0
1643016727,4,0
1643017328,4,9
1643018525,7,15
1643019724,5,0
1643020325,2,11
1643020927,3,4
1643022124,3,0
1643022726,1,16
1643023324,3,0
1643024525,1,5
1643026326,1,6
1643026924,3,4
1643028126,2,1
1643028725,0,2
1643029325,0,5
1643030525,3,0
1643031125,0,2
1643032324,4,4
1643033526,5,0
1643034125,1,2
1643035326,7,3
1643035924,2,4
1643036525,3,0
1643037724,2,9
1643038325,79,0
1643038925,6,13
1643039525,5,11
1643040726,4,0
1643041325,1,10
1643043124,0,15
1643043724,4,6
1643044924,1,7
1643045525,0,4
1643046126,1,0
1643046724,0,10
1643047927,4,6
1643048524,1,0
1643049726,1,16
1643050924,0,2
1643051525,0,7
1643052124,3,0
1643052725,10,7
1643053924,2,5
1643054525,6,0
1643055126,2,0
1643055724,2,11
1643056325,0,14
1643057525,5,0
1643058124,1,3
1643058727,0,10
1643060526,6,11
1643061124,2,0
1643061724,1,8
1643062924,8,7
1643063525,9,4
1643064725,5,4
1643066524,8,14
1643067726,10,13
1643068925,22,14
1643069525,1,0
1643070124,3,25
1643070726,1,0
1643071924,11,32
1643073126,3,8
1643073725,7,0
1643074324,4,4
1643074925,3,5
1643075524,8,0
1643076124,1,6
1643077325,1,4
1643078527,4,9
1643079124,3,3
1643079725,3,1
1643080326,1,0
1643080925,3,6
1643081524,1,0
1643082127,9,2
1643082724,0,1
1643083325,3,4
1643083926,1,0
1643084524,2,2
1643085124,0,7
1643085726,1,0
1643086325,0,5
1643086924,4,28
1643087527,3,0
1643088725,3,8
1643089924,2,15
1643090524,3,9
1643091725,2,0
1643092325,5,12
1643092925,0,3
1643093524,72,0
1643094125,5,2
1643094726,5,0
1643095324,6,3
1643095925,5,0
1643096526,0,3
1643097724,3,0
1643098326,0,4
1643098924,0,5
1643100126,0,14
1643100724,2,0
1643101324,3,0
1643102524,4,7
1643103726,2,19
1643104326,4,0
1643105526,6,12
1643106124,2,0
1643107326,5,9
1643107924,2,0
1643108524,5,4
1643109724,7,9
1643110325,4,0
1643111527,3,2
1643112725,10,9
1643113324,6,0
1643114527,9,8
1643115125,1,1
1643115725,2,1
1643116326,6,0
1643116924,1,10
1643118126,10,3
1643118724,8,16
1643119324,2,0
1643121124,6,8
1643121726,1,0
1643122924,14,8
1643123525,2,3
1643124124,19,11
1643124724,7,33
1643125326,5,0
1643125924,3,27
1643127724,16,20
1643128325,1,4
1643128927,2,7
1643130125,4,2
1643131325,13,0
1643132526,4,4
1643133725,11,5
1643134326,4,0
1643135525,8,0
1643136126,3,0
1643137324,6,0
1643138525,10,2
1643139125,3,2
1643140324,12,4
1643140924,3,3
1643142124,4,2
1643142725,1,0
1643143924,10,6
1643144524,2,0
1643145724,17,1
1643146324,3,0
1643148125,10,2
1643148727,0,3
1643149325,0,1
1643149924,9,7
1643150525,14,0
1643151124,12,0
1643151725,10,6
1643152325,5,0
1643152924,10,6
1643153525,5,0
1643154724,14,7
1643155325,6,0
1643156525,9,4
1643157126,5,0
1643157726,2,8
1643158324,9,0
1643158924,5,7
1643160124,5,7
1643160725,7,1
1643161325,4,1
1643162523,7,4
1643163724,4,2
1643164324,3,1
1643164926,1,2
1643166726,8,2
1643167323,1,3
1643167924,1,6
1643169123,1,0
1643169724,1,2
1643170326,0,1
1643170924,5,7
1643172126,10,3
1643172725,4,0
1643173926,9,3
1643174525,4,8
1643175125,3,0
1643175727,1,2
1643176325,2,0
1643176924,1,3
1643177526,1,0
1643178724,6,0
1643179924,7,45
1643180524,1,30
1643181125,1,14
1643182325,1,3
1643182926,1,0
1643184125,1,6
1643185324,2,0
1643185925,5,0
1643186525,0,2
1643187124,0,5
1643187724,3,4
1643188924,1,1
1643190127,2,0
1643190725,3,2
1643191324,0,4
1643192524,12,1
1643193126,3,1
1643193726,7,0
1643194324,8,4
1643196124,5,8
