DateTime,AddedIPs,RemovedIPs
1643010485,44,1
1643010846,9,1
1643011566,11,41
1643012285,18,0
1643013008,18,40
1643014083,28,13
1643015166,34,64
1643015886,40,1
1643016245,13,0
1643018045,38,58
1643018765,18,54
1643019484,20,0
1643020210,12,39
1643020566,6,17
1643021645,26,6
1643023084,47,33
1643023806,17,42
1643024166,7,5
1643024885,8,0
1643026686,25,25
1643027407,104,43
1643028124,81,13
1643028845,110,0
1643029565,129,18
1643030286,68,1
1643030645,33,1
1643031725,120,32
1643032445,88,4
1643033584,98,23
1643034607,96,33
1643035325,49,12
1643036046,77,0
1643038566,181,57
1643039644,93,2
1643040364,56,32
1643042164,154,41
1643043245,68,6
1643043965,47,23
1643044324,31,1
1643045045,53,3
1643046485,95,42
1643048286,95,34
1643049007,37,40
1643049366,24,3
1643050506,56,8
1643051524,39,24
1643052246,39,4
1643054046,101,34
1643054765,26,20
1643056565,95,40
1643057645,58,5
1643058366,21,17
1643060527,88,45
1643061246,42,1
1643063045,78,27
1643063765,21,57
1643065565,76,29
1643066286,39,0
1643067009,32,25
1643068444,29,7
1643069165,27,22
1643069885,35,0
1643070246,17,0
1643070966,27,43
1643072764,73,28
1643073485,32,2
1643074207,19,37
1643074927,20,11
1643075644,29,1
1643076785,47,27
1643077809,37,43
1643078885,35,13
1643079245,11,0
1643080385,53,39
1643082486,66,32
1643082846,11,3
1643083926,37,26
1643084286,21,0
1643085366,31,34
1643085726,8,6
1643086924,34,21
1643087884,22,1
1643088607,25,30
1643089324,18,5
1643089686,17,3
1643090825,33,18
1643091484,18,0
1643092208,16,19
1643093286,43,10
1643094366,26,23
1643095505,35,0
1643096524,26,49
1643097965,44,39
1643099105,31,4
1643100126,30,36
1643100845,20,1
1643101217,15,20
1643101926,26,0
1643103726,78,73
1643104445,25,0
1643105884,33,28
1643106608,13,31
1643107324,26,8
1643108045,21,0
1643108764,26,20
1643109124,7,2
1643109845,27,2
1643110565,18,43
1643111705,28,2
1643112845,32,21
1643113984,23,30
1643115245,26,12
1643116324,25,19
1643116685,11,3
1643117408,21,23
1643118545,22,8
1643119565,26,44
1643121365,41,35
1643123166,44,29
1643123885,19,3
1643124607,16,24
1643126045,36,9
1643127845,48,22
1643129645,36,99
1643131085,28,21
1643132886,37,65
1643134684,43,27
1643136485,56,26
1643137009,10,1
1643137565,16,27
1643137925,17,0
1643138645,17,0
1643139365,16,39
1643140445,24,6
1643141584,28,19
1643142606,31,44
1643143325,23,8
1643144045,19,1
1643144765,20,32
1643145485,20,1
1643146209,16,27
1643147285,24,14
1643147645,10,2
1643149085,50,18
1643150165,29,36
1643151964,65,28
1643152325,5,0
1643153046,20,2
1643153765,10,50
1643154845,42,13
1643155985,22,23
1643157008,23,28
1643158446,34,12
1643160244,41,28
1643160965,13,36
1643161325,7,6
1643162524,64,25
1643163484,26,1
1643164207,8,37
1643164925,19,5
1643165645,18,0
1643166365,9,27
1643167085,9,3
1643167448,12,0
1643168166,18,38
1643168526,5,8
1643169244,18,3
1643170685,23,22
1643171406,18,27
1643171764,6,5
1643173564,27,37
1643173925,8,0
1643175726,40,53
1643176446,19,0
1643177524,19,24
1643178244,11,4
1643178965,16,26
1643179685,15,0
1643180415,21,78
1643181125,21,3
1643182264,33,33
1643183286,17,18
1643183644,19,1
1643184725,59,42
1643186524,59,48
1643187245,32,1
1643188325,11,2800
1643189045,2801,0
1643189765,16,36
1643190845,23,7
1643192284,34,21
1643193007,17,35
1643194444,31,2
1643195165,8,33
1643195886,23,4
