DateTime,Entries,UniqueIPs
1642869723,21798,21798
1642870443,21830,21830
1642871523,21796,21796
1642871883,21814,21814
1642872964,21753,21753
1642873323,21765,21765
1642874522,21725,21725
1642874763,21731,21731
1642876923,21690,21690
1642877283,21701,21701
1642878423,21670,21670
1642879806,21638,21638
1642880882,21657,21657
1642882683,21646,21646
1642883405,21576,21576
1642884483,21592,21592
1642886284,21614,21614
1642887363,21558,21558
1642888442,21600,21600
1642889163,21537,21537
1642889883,21589,21589
1642890605,21534,21534
1642892414,21547,21547
1642892766,21571,21571
1642893484,21922,21922
1642895282,21896,21896
1642897083,21918,21918
1642898163,21875,21875
1642899964,21882,21882
1642900683,21921,21921
1642901405,21877,21877
1642902483,21918,21918
1642902843,21941,21941
1642903922,21918,21918
1642905005,21893,21893
1642905723,21896,21896
1642906443,21931,21931
1642908605,21880,21880
1642909323,21887,21887
1642910042,21917,21917
1642912205,21835,21835
1642912922,21826,21826
1642913643,21843,21843
1642914363,21808,21808
1642915806,21764,21764
1642917244,21805,21805
1642918322,21788,21788
1642918683,21807,21807
1642919405,21755,21755
1642919764,21747,21747
1642921563,21717,21717
1642922643,21754,21754
1642924444,21700,21700
1642926242,21735,21735
1642927684,21680,21680
1642929842,7863,7863
1642930562,21629,21629
1642931283,21658,21658
1642931643,21670,21670
1642932362,21614,21614
1642933504,21700,21700
1642934163,21595,21595
1642935242,21623,21623
1642936682,21610,21610
1642938843,21589,21589
1642941005,21522,21522
1642942810,21503,21503
1642944245,21565,21565
1642945324,21489,21489
1642946044,21520,21520
1642947124,21489,21489
1642948205,21467,21467
1642949642,21486,21486
1642950363,21451,21451
1642951084,21489,21489
1642952884,21483,21483
1642954139,21494,21494
1642955043,21587,21587
1642956484,21562,21562
1642959004,21815,21815
1642960443,21902,21902
1642961523,21919,21919
1642962964,21917,21917
1642963683,21942,21942
1642965483,22006,22006
1642966205,7967,7967
1642967285,22060,22060
1642968363,22070,22070
1642969443,22142,22142
1642970163,22053,22053
1642970883,22094,22094
1642971610,22084,22084
1642972324,22140,22140
1642973405,22115,22115
1642975563,22148,22148
1642976283,22192,22192
1642977363,22168,22168
1642978083,22192,22192
1642978444,22211,22211
1642979163,22200,22200
1642979883,22233,22233
1642981323,22193,22193
1642982043,22235,22235
1642984206,22161,22161
1642984923,22177,22177
1642985283,22201,22201
1642988523,22237,22237
1642989243,22277,22277
1642990683,22287,22287
1642991304,22325,22325
1642992482,22320,22320
1642993923,22361,22361
1642995052,22343,22343
1642995364,22341,22341
1642996445,22393,22393
1642997523,22381,22381
1642998243,22418,22418
1642998963,22350,22350
1642999323,22348,22348
1643000043,22377,22377
1643001843,22386,22386
1643003643,22374,22374
1643005444,22373,22373
1643005805,22330,22330
1643006523,22345,22345
1643007722,22349,22349
1643008323,22373,22373
1643009764,22326,22326
1643010483,22383,22383
1643010844,22398,22398
1643011563,22446,22446
1643013005,22453,22453
1643014082,22486,22486
1643016243,22539,22539
1643018044,22505,22505
1643018763,22451,22451
1643019483,22495,22495
1643020207,22439,22439
1643020563,22433,22433
1643021643,22474,22474
1643023082,22495,22495
1643024164,22442,22442
1643024883,22460,22460
1643026684,22457,22457
1643027405,22486,22486
1643028123,22559,22559
1643028843,22688,22688
1643029563,22697,22697
1643030285,22788,22788
1643031724,22478,22478
1643032443,22589,22589
1643033582,22675,22675
1643034151,22751,22751
1643034605,22714,22714
1643035323,22748,22748
1643036044,22833,22833
1643037841,7967,7967
1643038563,22945,22945
1643039642,23060,23060
1643040363,23051,23051
1643042162,23163,23163
1643043243,23254,23254
1643043963,23274,23274
1643045043,23382,23382
1643046484,23421,23421
1643049364,23516,23516
1643051164,23576,23576
1643052244,23648,23648
1643054044,23718,23718
1643054763,23702,23702
1643056205,23727,23727
1643056563,23744,23744
1643057643,23802,23802
1643058363,23803,23803
1643060524,23898,23898
1643061244,23956,23956
1643063043,24026,24026
1643063764,23666,23666
1643067006,23810,23810
1643068443,23863,23863
1643069163,23841,23841
1643069883,23895,23895
1643070964,23879,23879
1643073482,23988,23988
1643074924,23995,23995
1643075643,24053,24053
1643076783,24089,24089
1643077806,24098,24098
1643078883,24140,24140
1643079243,24166,24166
1643080382,24185,24185
1643081763,24193,24193
1643082483,24233,24233
1643082843,24253,24253
1643083923,24280,24280
1643084284,24312,24312
1643085364,24297,24297
1643085725,24301,24301
1643086922,24322,24322
1643087882,24363,24363
1643089323,24379,24379
1643089684,24411,24411
1643090823,24417,24417
1643092205,24445,24445
1643093284,24494,24494
1643094364,24485,24485
1643095503,24553,24553
1643096883,24547,24547
1643097963,24569,24569
1643099104,24633,24633
1643100124,24603,24603
1643100844,24641,24641
1643101214,24620,24620
1643101924,24675,24675
1643103724,24633,24633
1643104443,24676,24676
1643105883,24674,24674
1643106606,24643,24643
1643107322,24660,24660
1643108043,24692,24692
1643110563,24691,24691
1643111703,24756,24756
1643112843,24756,24756
1643113982,24754,24754
1643115244,24794,24794
1643116323,24799,24799
1643116683,24815,24815
1643117405,24802,24802
1643118544,24845,24845
1643119564,24821,24821
1643121363,24807,24807
1643123163,24815,24815
1643124605,24785,24785
1643126043,24835,24835
1643127843,24871,24871
1643129643,24758,24758
1643130723,24701,24701
1643131083,24722,24722
1643132884,24645,24645
1643134683,24627,24627
1643136483,24624,24624
1643137008,24642,24642
1643137923,24595,24595
1643138643,24650,24650
1643139363,24554,24554
1643140443,24588,24588
1643141583,24569,24569
1643142604,24527,24527
1643143323,24553,24553
1643144043,24590,24590
1643145483,24580,24580
1643146206,24542,24542
1643147282,24560,24560
1643147643,24581,24581
1643149083,24662,24662
1643150163,24631,24631
1643151963,24678,24678
1643152324,24693,24693
1643153044,24729,24729
1643153763,24643,24643
1643154843,24687,24687
1643155982,24679,24679
1643157005,24641,24641
1643158445,24684,24684
1643160243,24684,24684
1643160963,24606,24606
1643161324,24600,24600
1643162523,24595,24595
1643163482,24633,24633
1643164205,24574,24574
1643164924,24598,24598
1643165644,24637,24637
1643166363,24604,24604
1643167445,24655,24655
1643168164,24596,24596
1643168525,24604,24604
1643169242,24646,24646
1643170684,24662,24662
1643171763,24643,24643
1643173924,24653,24653
1643175724,24649,24649
1643176444,24685,24685
1643177522,24686,24686
1643178243,24714,24714
1643178963,24685,24685
1643179684,24716,24716
1643180412,24628,24628
1643181123,24669,24669
1643182262,24564,24564
1643183284,24582,24582
1643183643,24609,24609
1643184723,24644,24644
1643185444,24682,24682
1643186164,24606,24606
1643186523,24640,24640
1643187243,24690,24690
1643188323,24686,24686
1643189043,24735,24735
1643189763,24688,24688
1643190844,24726,24726
1643192282,24757,24757
1643193005,24728,24728
1643194442,24796,24796
1643195163,24767,24767
