DateTime,AddedIPs,RemovedIPs
1643090524,1,0
1643091725,4,0
1643092926,3,0
1643093524,19,0
1643094727,0,1
1643095324,11,0
1643095981,2,0
1643096526,1,0
1643097124,2,0
1643098924,0,1
1643100126,2,0
1643100724,2,0
1643101324,5,0
1643103182,2,0
1643103726,1,0
1643104924,1,0
1643105526,1,0
1643106124,11,0
1643106782,3,0
1643107326,3,0
1643108524,6,0
1643109724,1,0
1643110381,2,0
1643112125,1,0
1643112725,5,0
1643113324,1,0
1643114527,3,1
1643115725,1,0
1643116326,2,0
1643118126,5,0
1643118724,2,0
1643119324,2,0
1643119927,7,0
1643121184,1,0
1643121726,4,1
1643122924,1,0
1643123525,4,0
1643124124,1,0
1643124782,0,1
1643125326,1,0
1643125924,1,0
1643126524,2,0
1643127126,2,0
1643127725,2,0
1643128927,3,0
1643130125,2,0
1643131325,5,0
1643132526,4,0
1643133725,1,0
1643134326,1,0
1643135582,4,0
1643136126,5,0
1643137324,2,0
1643138525,9,0
1643139726,2,0
1643140324,5,0
1643140924,4,0
1643141525,4,0
1643143326,3,0
1643143924,5,0
1643144524,5,0
1643145724,6,0
1643147525,2,0
1643148125,1,2
1643148727,3,0
1643149325,5,0
1643149981,2,0
1643150525,4,0
1643151124,3,0
1643151725,1,0
1643152325,2,0
1643152924,1,0
1643153525,1,0
1643154125,1,0
1643154724,1,0
1643155325,2,0
1643156525,3,0
1643157726,1,0
1643158324,2,1
1643158925,4,0
1643160124,1,0
1643160781,1,0
1643162524,4,0
1643163125,6,0
1643163724,1,0
1643164381,4,0
1643164926,2,0
1643165524,2,0
1643166726,3,1
1643167324,1,0
1643168526,2,0
1643169124,2,0
1643170924,5,0
1643171581,2,0
1643172126,2,0
1643172725,1,0
1643173324,2,0
1643173926,1,0
1643175181,5,0
1643176325,2,0
1643176924,3,0
1643178124,2,0
1643178781,2,0
1643179325,3,0
1643180524,0,1
1643181724,2,0
1643182325,3,0
1643182926,1,0
1643184725,6,1
1643185324,1,0
1643186525,1,0
1643187124,6,1
1643187724,3,0
1643190127,3,0
1643190725,2,0
1643192524,4,0
1643194324,5,0
1643194924,5,1
1643196124,1,0
