DateTime,AddedIPs,RemovedIPs
1642968367,14,9
1642969087,14,1
1642969447,7,1
1642970167,10,8
1642970887,13,0
1642971617,12,1
1642972329,11,1
1642973409,12,6
1642975567,17,4
1642976285,7,0
1642977367,6,2
1642978085,8,2
1642978447,5,0
1642979167,6,3
1642979887,6,2
1642981327,9,1
1642982047,6,2
1642983847,7,27
1642984212,0,1092
1642984926,1079,0
1642985287,1,0
1642986726,17,1
1642987446,2,0
1642988166,2,8
1642988888,1,0
1642989246,0,1
1642989966,2,6
1642990687,2,0
1642991307,5,1
1642992127,9,3
1642992485,14,0
1642993927,14,9
1642995056,1,3
1642995368,0,1
1642996447,4,1
1642997527,4,9
1642998247,0,1
1642998967,3,3
1643001846,3,8
1643003646,2,2
1643005449,2,3
1643005811,1,2
1643006526,1,0
1643007726,3,4
1643009768,4,4
1643010487,2,1
1643010848,3,0
1643011569,5,3
1643012287,3,1
1643013009,3,3
1643014085,4,1
1643015167,1,4
1643015888,3,1
1643018047,0,10
1643018767,1,4
1643019486,8,0
1643020212,2,7
1643020568,1,2
1643021646,0,2
1643023085,1,4
1643023808,1,5
1643024168,0,1
1643026688,3,5
1643027409,1,9
1643028126,2,2
1643028847,4,2
1643029567,6,4
1643030288,2,0
1643030647,2,1
1643031728,9,12
1643032447,9,0
1643033585,10,4
1643034610,9,6
1643035327,6,6
1643036048,4,0
1643037842,12,10
1643038567,9,16
1643039646,7,1
1643040366,6,8
1643042166,12,6
1643043247,14,3
1643043967,7,2
1643044326,3,0
1643045047,4,0
1643046487,8,6
1643048288,8,3
1643049009,1,3
1643049368,1,1
1643050509,4,0
1643051526,2,7
1643052247,2,0
1643054047,3,9
1643054767,0,7
1643056566,8,19
1643057647,1,4
1643058367,1,10
1643060528,4,27
1643061247,4,0
1643063047,8,7
1643063767,0,8
1643065567,4,8
1643066288,13,0
1643067013,1,3
1643068446,1,3
1643069167,2,9
1643069886,2,0
1643070247,0,1
1643070967,1,5
1643072766,11,6
1643073486,8,2
1643074210,8,6
1643074928,12,1
1643075647,8,1
1643076787,15,4
1643077812,0,1120
1643078886,1128,0
1643079247,1,0
1643080387,3,3
1643082488,4,6
1643082848,2,0
1643083929,5,5
1643084288,1,0
1643085368,7,11
1643085728,2,0
1643086927,3,3
1643087886,2,0
1643088609,2,7
1643089326,4,4
1643090827,2,15
1643092210,2,7
1643093287,1,2
1643094367,0,10
1643095507,1,1
1643096883,0,1096
1643097967,1108,0
1643099107,3,3
1643100127,0,8
1643100847,2,0
1643101220,0,3
1643101928,4,0
1643103728,3,1
1643104447,2,0
1643105886,2,4
1643106610,2,3
1643107326,2,2
1643108046,1,0
1643108766,1,2
1643109126,5,2
1643109846,2,1
1643110567,1,7
1643111709,3,1
1643112847,2,2
1643113986,6,5
1643115247,8,1
1643116326,5,2
1643117410,3,3
1643118547,8,3
1643119567,7,21
1643121367,10,41
1643123168,6,31
1643123887,9,0
1643124610,13,28
1643126046,16,12
1643127847,8,24
1643129647,12,45
1643130367,8,36
1643131087,4,0
1643132888,10,36
1643134686,5,27
1643136487,10,32
1643137011,0,1
1643137567,3,27
1643137927,3,0
1643138647,3,0
1643139367,2,34
1643140447,1,2
1643141586,1,23
1643142608,2,23
1643143326,4,3
1643144047,4,0
1643144767,3,9
1643145487,3,0
1643146212,6,6
1643147287,5,1
1643149087,6,15
1643149809,1,9
1643150167,1,0
1643151966,9,8
1643152327,3,0
1643153048,5,0
1643153767,6,4
1643154847,10,3
1643155986,18,14
1643157012,11,8
1643158448,5,1
1643160246,9,4
1643160967,1,8
1643161327,0,6
1643162526,3,24
1643163485,3,0
1643164209,7,6
1643164927,6,0
1643165647,4,0
1643166367,4,6
1643167087,3,0
1643168169,3,7
1643169246,5,1
1643170686,0,815
1643171410,832,0
1643171766,6,1
1643173566,7,4
1643175727,10,5
1643176448,3,1
1643177525,6,3
1643178245,2,0
1643178967,3,2
1643179687,2,1
1643180419,4,3
1643181127,4,0
1643182266,4,9
1643183287,4,3
1643184726,29,4
1643185447,0,880
1643186167,881,0
1643186526,1,0
1643187246,2,0
1643187966,0,1
1643189046,15,2
1643189767,1,9
1643190847,0,3
1643192286,3,1
1643193009,6,1
1643194446,8,2
1643195167,4,3
1643195887,5,2
